ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,entry_price,stop_price,target_1,rr_ratio,bearish_vol_oi,bullish_score_z_shadow,bearish_score_z_shadow
TT,LONG,0.4498434660615612,4.4984346606156125,5.19,4.6462,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.2,NEUTRAL,trend_continuation,,,500.0,390.0,4.81,18.25,5933.0,3859.0,0.65,3409.0,2721.0,3662.0,97.9,0.371,2.22,0.13,0.05,1.4,1.33,0.06,8,1.0,99.0,5e-06,2e-06,0.08587983720798922,3.171218564412382e-10,1.622619,0,1,0.214773,0.630056,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.424504,0.28137,0.0,0.0,,,,,2.08894,,
TSEM,LONG,0.44650960280654306,4.465096028065431,5.89,4.9395,watchlist_reeval_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target, trend_aligned",momentum_aligned,4.7,NEUTRAL,ema_pullback,,,230.0,200.0,13.42,1.38,67975.0,47634.0,0.701,60049.0,43640.0,11920.0,98.8,0.963,2.61,0.82,0.55,1.2,0.1,0.62,7,1.0,99.0,0.000239,2.7e-05,0.014164775265104589,2.4406142251730105e-08,186.585831,0,0,0.342829,0.478095,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.357831,0.317425,0.0,0.0,,,,,0.440824,,
BBIO,LONG,0.4380246333195209,4.380246333195209,5.04,5.0021,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",6.5,NEUTRAL,trend_continuation,,,95.0,45.0,28.45,39.16,19801.0,23333.0,1.178,10210.0,7537.0,25387.0,37.4,0.547,1.83,0.9,0.59,1.4,0.13,0.19,1,1.0,99.0,2e-05,0.0,0.002562716990435561,0.0,4.545455,1,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.580714,0.0,0.0,0.0,,,,,,,
PCT,LONG,0.43608631867839937,4.360863186783994,6.17,4.8114,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.9,POSITIVE,trend_continuation,700916.34,6.89,10.0,5.0,45.14,27.43,312850.0,155957.0,0.499,106958.0,83064.0,278785.0,98.8,1.161,2.03,0.36,1.0,1.4,1.28,0.11,4,1.0,0.0001943841104600521,0.000379,2.5e-05,0.0009263585377650421,14.296825016807402,2.583168,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.112248,0.179247,0.0,0.0,,,,,0.167915,,
VOYA,LONG,0.4216666666666667,4.216666666666667,4.43,4.0973,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern",3.3,NEUTRAL,unknown,,,75.0,65.0,0.04,13.3,14448.0,5007.0,0.347,18591.0,10.0,854.0,85.0,0.36,2.09,0.13,0.81,0.0,1.28,0.12,4,1.0,99.0,0.000171,0.0,0.03281624329053493,0.0,22.785441,0,0,1e-06,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.915194,0.0,0.0,0.0,,,,,,,
PRKS,LONG,0.4153394126984127,4.153394126984127,4.84,4.7887,watchlist_reeval_failed,"momentum_aligned, not_extended, support_ema_confluence, trend_aligned","confirmation_volume, room_to_target",6.3,NEUTRAL,support_ema_confluence,,,40.0,35.0,11.61,2.34,1919.0,154.0,0.08,60.0,1697.0,316.0,98.8,0.76,1.6,0.75,0.16,1.6,0.73,0.0,2,1.0,99.0,6.7e-05,0.0,24.152449534733435,0.0,29.694444,0,0,0.446974,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.331027,0.0,0.0,0.0,,,,,,,
B,LONG,0.403144149750673,4.03144149750673,3.09,4.3227,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.9,POSITIVE,ema_pullback,4429019.77,,50.0,30.0,22.55,26.47,467957.0,314009.0,0.671,69121.0,213439.0,499406.0,51.9,0.489,0.0,0.63,1.0,1.2,0.23,0.04,19,1.0,99.0,3.5e-05,1.1e-05,2.6689070975638405,0.0013047896231457446,0.767301,2,2,0.016737,0.037582,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.025269,0.344064,0.0,0.0,,,,,1.539485,,
DEO,LONG,0.39055555555555554,3.9055555555555554,3.58,4.4268,watchlist_reeval_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned",7.0,NEUTRAL,ema_pullback,,,85.0,80.0,5.93,0.3,17573.0,11680.0,0.665,2489.0,18246.0,8518.0,68.7,0.328,0.0,0.68,1.0,1.2,0.36,0.34,2,1.0,99.0,1e-06,0.0,0.07147950249119257,0.0,3.30942,0,0,0.00239,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.508818,0.0,0.0,0.0,,,,,,,
VICR,LONG,0.37962904559706107,3.7962904559706105,6.74,4.9801,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,5.3,NEUTRAL,trend_continuation,,,280.0,100.0,8.95,61.09,6437.0,5186.0,0.806,5979.0,2826.0,2818.0,82.2,0.919,2.05,0.0,1.0,1.4,1.28,1.0,4,1.0,20.9522328079398,3.3e-05,1.5e-05,6.1210610403977205e-09,8.764308457967533e-10,3.234951,0,0,0.026341,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.270112,0.192191,0.0,0.0,,,,,2.386364,,
NPO,LONG,0.375,3.75,5.33,4.254,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",3.9,NEUTRAL,trend_continuation,,,300.0,270.0,6.47,4.18,1084.0,1385.0,1.278,1161.0,613.0,695.0,92.3,0.498,1.76,0.41,0.0,1.4,1.6,0.16,1,1.0,99.0,0.00011,0.0,1.673303947654437e-17,0.0,18.181818,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.53186,0.0,0.0,0.0,,,,,,,
SW,LONG,0.375,3.75,2.91,3.868,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.6,NEUTRAL,ema_pullback,,,45.0,35.0,12.73,12.32,12859.0,2378.0,0.185,11216.0,1687.0,2334.0,95.5,0.514,0.0,0.59,1.0,1.2,0.06,0.06,1,1.0,99.0,4e-06,0.0,1.807293970215957e-24,0.0,12.0,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.468314,0.0,0.0,0.0,,,,,,,
BTDR,SHORT,0.5579179213360749,5.5791792133607485,3.14,4.5516,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.1,POSITIVE,bounce_and_fail,2004086.21,12.55,15.0,7.5,19.62,40.19,418228.0,244706.0,0.585,152399.0,327502.0,183033.0,92.3,1.165,0.0,0.09,1.0,1.0,0.94,0.11,4,1.0,0.003597764387635793,3.2e-05,0.001437,0.1795783476517634,16.637957011017622,0.026152,0,0,0.0,0.314303,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.441526,0.136181,0.0,0.0,,,,,512.974709,,
RELY,SHORT,0.5576105641932176,5.576105641932177,2.39,4.6651,watchlist_reeval_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",5.8,NEUTRAL,bounce_and_fail,,,30.0,17.5,43.75,16.15,21633.0,10710.0,0.495,6772.0,12086.0,13485.0,85.7,0.705,0.0,0.0,1.0,1.0,0.26,0.13,6,1.0,0.7687676227536498,3.7e-05,8.7e-05,9.102521727090808,11.840407240989771,2.37037,0,1,0.418294,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.497528,0.49344,0.0,0.0,,,,,5.672811,,
WCC,SHORT,0.5270550086376622,5.2705500863766215,3.73,4.7143,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.8,NEUTRAL,bounce_and_fail,,,330.0,270.0,5.04,14.06,4502.0,1329.0,0.295,3055.0,1930.0,846.0,92.3,0.512,0.0,0.32,1.0,1.0,1.13,0.27,2,1.0,0.0,0.0,4.2e-05,0.0,8.840587115807475,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.33967,0.0,0.0,,,,,26.248208,,
AXSM,SHORT,0.5270550086376622,5.2705500863766215,2.78,4.3093,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",4.2,NEUTRAL,unknown,,,200.0,140.0,8.16,24.29,14858.0,10546.0,0.71,10041.0,5472.0,9891.0,97.7,0.763,0.0,0.34,1.0,0.0,1.13,0.31,4,1.0,5.546455747553757e-23,1.4e-05,0.000115,1.2974673112189926e-25,0.0023392728082095226,22.083333,0,0,0.383748,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.526566,0.190368,0.0,0.0,,,,,54.236111,,
CDNS,SHORT,0.5132065770821066,5.132065770821066,2.47,4.387,watchlist_reeval_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",5.4,NEUTRAL,bounce_and_fail,,,400.0,265.0,21.63,19.42,46424.0,49021.0,1.056,18981.0,48457.0,28007.0,96.6,0.527,0.0,0.0,1.0,1.0,0.33,0.14,14,1.0,1.596918891262211e-19,2e-06,0.000195,6.60607392712642e-19,1.6547049354284868,0.455913,0,1,0.61199,0.007701,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.587038,0.408417,0.0,0.0,,,,,0.745693,,
NXST,SHORT,0.5032045744787734,5.032045744787734,4.0,4.696,watchlist_reeval_failed,"ema_rally, not_extended, trend_aligned","confirmation_volume, momentum_aligned, room_to_target",4.9,NEUTRAL,ema_rally,,,220.0,160.0,6.03,22.89,2006.0,907.0,0.452,1774.0,2.0,1137.0,92.9,0.444,1.71,0.64,0.12,1.2,0.32,0.0,1,1.0,0.0,0.0,1.2e-05,0.0,1.0284315820577096e-19,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.670606,0.0,0.0,,,,,6.833333,,
SIRI,SHORT,0.490604375738742,4.90604375738742,0.0,2.9436,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,3.2e-05,0.0,7.833572536425223e-12,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.498151,0.0,0.0,,,,,54.806452,,
LC,SHORT,0.47509970703629767,4.750997070362977,2.74,4.1575,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, room_to_target","confirmation_volume, not_extended, trend_aligned",4.8,NEUTRAL,bounce_and_fail,,,22.0,14.0,24.93,20.5,12189.0,7966.0,0.654,6923.0,5090.0,8142.0,97.0,0.741,0.0,0.0,1.0,1.0,0.74,0.0,1,0.7,0.0,0.0,2e-05,0.0,17.855951572772955,,0,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.365999,0.0,0.0,,,,,3.460123,,
DB,SHORT,0.47413640833255943,4.741364083325594,4.94,5.0527,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",6.0,NEUTRAL,trend_continuation,,,40.0,20.0,22.55,38.73,38645.0,38964.0,1.008,16889.0,21171.0,39549.0,78.9,0.418,0.0,0.7,1.0,1.4,1.81,0.03,3,1.0,0.0,0.0,4e-06,0.0,0.003445341980910177,,0,0,0.0,0.49678,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.845843,0.0,0.0,,,,,20.304842,,
TFC,SHORT,0.4672716440703631,4.672716440703631,3.01,4.5194,watchlist_reeval_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",6.4,NEUTRAL,trend_continuation,,,55.0,42.5,7.8,16.7,80196.0,78524.0,0.979,36380.0,53923.0,68417.0,64.9,0.276,0.0,0.13,1.0,1.4,0.46,0.02,6,1.0,1.282662141303823e-07,5e-06,1.1e-05,1.5357488382025272e-09,0.011973136095226466,0.788525,0,0,0.0,0.131272,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.445758,0.830748,0.0,0.0,,,,,2.663428,,
HUN,SHORT,0.447993452288054,4.47993452288054,4.09,4.447,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",4.9,NEUTRAL,pullback_to_resistance,,,14.0,8.0,2.53,41.41,68899.0,66152.0,0.96,99336.0,509.0,35206.0,79.5,0.714,0.0,0.72,1.0,1.4,0.94,0.03,9,1.0,0.5049384165238828,7.8e-05,0.000121,1.4014787183595195e-12,1.387771926730823e-12,1.075309,1,0,0.412398,0.724611,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.177448,0.393115,0.0,0.0,,,,,0.35514,,
VFC,SHORT,0.4466263295161209,4.466263295161209,2.88,4.4171,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, room_to_target","confirmation_volume, not_extended, trend_aligned",6.6,NEGATIVE,bounce_and_fail,-548772.11,21.25,30.0,10.0,41.21,52.93,171289.0,227733.0,1.33,60705.0,24379.0,313938.0,84.5,0.679,0.0,0.0,1.0,1.0,0.75,0.13,2,1.0,0.0,0.0,4.5e-05,0.0,0.41203439605536496,,0,1,0.0,0.134591,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.73547,0.0,0.0,,,,,7.207143,,
LYV,SHORT,0.4432168882515555,4.432168882515555,5.0,4.9361,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",6.1,NEUTRAL,retest_and_confirm,,,180.0,120.0,17.92,21.39,71136.0,74377.0,1.046,18625.0,27911.0,98977.0,86.5,0.403,0.0,0.6,1.0,1.4,1.99,0.0,2,1.0,0.0,0.0,3.8e-05,0.0,247.42578448979492,,0,0,0.0,0.024999,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.337332,0.0,0.0,,,,,81.767857,,
PWR,SHORT,0.391915088273824,3.91915088273824,2.79,3.7166,watchlist_reeval_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",4.6,NEUTRAL,bounce_and_fail,,,620.0,550.0,1.44,10.01,14383.0,11121.0,0.773,9649.0,6247.0,9608.0,95.6,0.485,0.0,0.2,1.0,1.0,0.47,0.12,14,1.0,6.29171805409185,8e-06,1.2e-05,0.022687043746516707,0.0036058582968068755,3.734366,0,1,0.040095,0.026148,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.394805,0.509483,0.0,0.0,,,,,2.068976,,
LION,SHORT,0.38005334376589367,3.800533437658937,4.68,4.6043,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, volume_capitulation_reversal",trend_aligned,6.5,NEUTRAL,unknown,,,12.0,8.0,5.59,29.61,129948.0,30969.0,0.238,22747.0,88389.0,49781.0,61.0,0.736,0.0,0.44,1.0,1.4,1.32,0.52,2,1.0,0.0,0.0,0.0001,0.0,3.7369973909227503,,0,2,0.0,0.09405,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.274528,0.0,0.0,,,,,0.163182,,
CM,SHORT,0.375,3.75,2.86,3.973,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, room_to_target","confirmation_volume, not_extended, trend_aligned",6.2,NEUTRAL,bounce_and_fail,,,115.0,95.0,5.46,12.88,11194.0,9225.0,0.824,6478.0,3304.0,10637.0,55.5,0.2,0.0,0.0,1.0,1.0,0.85,0.01,1,1.0,0.0,0.0,1e-06,0.0,6.2153452380451816e-27,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.452756,0.0,0.0,,,,,25.103448,,
INOD,SHORT,0.35299805766621684,3.5299805766621684,3.58,3.899,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.3,NEUTRAL,retest_and_confirm,,,50.0,40.0,7.49,14.01,28176.0,13536.0,0.48,20383.0,5177.0,16152.0,71.9,1.061,0.0,0.38,1.0,1.4,0.75,0.05,4,1.0,0.0,0.0,0.000331,0.0,2.329098872575209e-19,,0,0,0.0,1.2e-05,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.553245,0.0,0.0,,,,,0.381383,,
WMG,SHORT,0.3492857142857143,3.492857142857143,4.24,4.1984,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.9,NEUTRAL,bounce_and_fail,,,36.0,24.0,22.78,18.14,19790.0,245.0,0.012,172.0,17430.0,2433.0,80.9,0.416,0.0,0.32,1.0,1.0,1.92,0.0,1,0.7,0.0,0.0,3.1e-05,0.0,53.83051176495643,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.649599,0.0,0.0,,,,,26.410256,,
CNC,LONG,0.4856408604073658,4.856408604073658,5.67,4.9092,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.9,POSITIVE,trend_continuation,5148326.04,38.65,40.0,20.0,3.41,48.29,276796.0,79523.0,0.287,36743.0,63682.0,255894.0,83.2,0.598,1.77,0.47,1.0,1.4,1.03,0.0,7,1.0,22.33758568439564,3.7e-05,1.7e-05,1.5810694876086084e-11,1.7695169813193998e-12,2.430559,3,1,0.023518,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.595843,0.413698,0.0,0.0,,,,,2.871044,,
KRE,LONG,0.4406023233011959,4.406023233011959,4.27,5.264,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern, momentum_aligned",8.9,NEGATIVE,unknown,-55777777.06,69.45,75.0,50.0,7.99,28.01,539597.0,1197458.0,2.219,365936.0,674858.0,696261.0,41.2,0.271,2.05,0.54,1.0,0.0,0.57,0.11,5,1.0,6.388716376120775,0.0,0.0,19.280844436656746,12.07181117554263,41.997613,2,0,0.60489,0.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.259757,0.546142,0.0,0.0,,,,,0.75142,,
ISRG,LONG,0.32781496233525087,3.2781496233525087,5.52,4.7151,watchlist_reeval_failed,"confirmation_volume, consolidation_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned,7.1,NEUTRAL,unknown,,,520.0,420.0,6.78,13.76,54477.0,50867.0,0.934,41547.0,21900.0,41897.0,52.0,0.313,0.0,0.52,1.0,1.2,1.79,1.0,5,1.0,99.0,3e-06,0.0,9.694623790487823,1.1206791545904201e-29,2.352879,1,0,0.499094,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.423689,0.553946,0.0,0.0,,,,,0.232759,,
BBBY,LONG,0.31811511061086256,3.1811511061086257,6.04,4.6626,watchlist_reeval_failed,"momentum_aligned, room_to_target, support_ema_confluence, trend_aligned","confirmation_volume, not_extended",6.3,NEUTRAL,support_ema_confluence,,,7.5,5.0,25.85,16.1,42622.0,16216.0,0.38,14999.0,23507.0,20332.0,87.6,1.066,1.88,0.0,1.0,1.6,1.45,0.11,1,1.0,99.0,0.000208,0.0,29.815983765695456,0.0,0.591981,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.790474,0.0,0.0,0.0,,,,,,,
ALB,LONG,0.27396563681152525,2.7396563681152526,5.22,4.0558,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",5.6,NEUTRAL,trend_continuation,,,260.0,70.0,35.86,63.42,93922.0,112867.0,1.202,26119.0,70596.0,110074.0,75.4,0.674,1.99,0.72,0.71,1.4,0.21,0.19,6,1.0,17.998310934040003,2.1e-05,1.1e-05,5.716265817037662,0.15880006290552948,2.17699,1,1,0.24599,0.02375,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.224251,0.241316,0.0,0.0,,,,,3.022672,,
AR,SHORT,0.35894424755586624,3.5894424755586622,5.18,4.2687,watchlist_reeval_failed,"ema_rally, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",4.6,NEUTRAL,ema_rally,,,50.0,30.0,31.72,20.97,81555.0,103471.0,1.269,106982.0,29859.0,48185.0,85.3,0.471,1.79,0.79,1.0,1.2,0.22,0.18,7,1.0,99.0,4.1e-05,6.3e-05,13.195632849397997,8.186626668734193e-17,4643.479849,0,0,7e-06,0.270444,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.030481,0.207107,0.0,0.0,,,,,2.125439,,
CRWV,SHORT,0.25330921079879287,2.5330921079879287,1.57,2.4175,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",3.4,POSITIVE,unknown,34548872.57,123.95,150.0,35.0,20.94,71.78,976132.0,870994.0,0.892,710835.0,484800.0,651491.0,86.2,1.017,0.0,0.0,1.0,0.0,0.11,0.46,3,1.0,0.0,0.0,4e-06,0.0,60663.504895804006,0.017054,0,0,0.0,0.411209,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1e-06,0.0,0.174566,0.0,0.0,,,,,2.151785,,
DLTR,SHORT,0.24089435548906477,2.4089435548906475,5.88,3.9885,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",5.1,NEUTRAL,retest_and_confirm,,,117.0,100.0,14.58,2.07,43317.0,35295.0,0.815,28046.0,20527.0,30039.0,58.6,0.409,1.92,0.61,0.16,1.4,1.56,0.23,7,1.0,0.8254566171376378,8e-06,1.9e-05,0.0011780316680848357,0.0010703454702772183,0.618534,1,2,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.646359,0.639089,0.0,0.0,,,,,0.709593,,
CRS,LONG,0.46778260990770315,4.6778260990770315,5.17,4.8499,watchlist_reeval_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target, trend_aligned",momentum_aligned,4.8,NEUTRAL,ema_pullback,,,510.0,360.0,21.69,14.1,3786.0,3287.0,0.868,3585.0,1405.0,2083.0,97.6,0.598,1.68,0.99,0.6,1.2,0.14,0.56,6,1.0,99.0,2.7e-05,1.5e-05,2.4967740908234994e-08,9.53333613508518e-11,6.7,0,0,0.000505,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.206887,0.456267,0.0,0.0,,,,,33.866667,,
